source,ingredient_id,name_ko,name_en,product_count,source_id,pmid,pmcid,doi,title,journal,publication_date,publication_types,authors,abstract,source_url,search_query,review_status,runtime_score_change,pipeline_version
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,,,10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,Development of a reactive topical skin protectant,Journal of Applied Toxicology,1999-12,journal-article,Ernest H. Braue Jr,,https://doi.org/10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1006/faat.1995.1139,,,10.1006/faat.1995.1139,"Pharmacokinetics of 2-Ethyl-1,3-hexanediol III. In Vitro Skin Penetration Comparisons Using the Excised Skin of Humans, Rats, and Rabbits",Fundamental and Applied Toxicology,1995-11,journal-article,S Frantz,,https://doi.org/10.1006/faat.1995.1139,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/978-1-4612-5868-1_34,,,10.1007/978-1-4612-5868-1_34,The Topical Treatment of Skin Infection,Skin Microbiology,1981,book-chapter,Sydney Selwyn,,https://doi.org/10.1007/978-1-4612-5868-1_34,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/978-3-642-27814-3_100-2,,,10.1007/978-3-642-27814-3_100-2,Topical Growth Factors for Skin Rejuvenation,Textbook of Aging Skin,2015,book-chapter,Frank Dreher,,https://doi.org/10.1007/978-3-642-27814-3_100-2,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/978-3-642-27814-3_100-3,,,10.1007/978-3-642-27814-3_100-3,Topical Growth Factors for Skin Rejuvenation,Textbook of Aging Skin,2016,book-chapter,Frank Dreher,,https://doi.org/10.1007/978-3-642-27814-3_100-3,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/978-3-662-47398-6_100,,,10.1007/978-3-662-47398-6_100,Topical Growth Factors for Skin Rejuvenation,Textbook of Aging Skin,2017,book-chapter,Frank Dreher,,https://doi.org/10.1007/978-3-662-47398-6_100,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/978-981-10-4609-4_29,,,10.1007/978-981-10-4609-4_29,Treatment of Topical Corticosteroid-Damaged Skin,A Treatise on Topical Corticosteroids in Dermatology,2018,book-chapter,Omid Zargari,,https://doi.org/10.1007/978-981-10-4609-4_29,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/springerreference_168460,,,10.1007/springerreference_168460,Topical Growth Factors for Skin Rejuvenation,SpringerReference,2012-02-03,reference-entry,,,https://doi.org/10.1007/springerreference_168460,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1007/springerreference_168461,,,10.1007/springerreference_168461,Topical Peptides and Proteins for Aging Skin,SpringerReference,2012-02-03,reference-entry,,,https://doi.org/10.1007/springerreference_168461,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1016/j.fluid.2007.05.029,,,10.1016/j.fluid.2007.05.029,"Effect of temperature on the surface tension of diluted aqueous solutions of 1,2-hexanediol, 1,5-hexanediol, 1,6-hexanediol and 2,5-hexanediol",Fluid Phase Equilibria,2007-09,journal-article,C.M. Romero; Manuel S. Páez; Jesús A. Miranda; David J. Hernández; Luis E. Oviedo,,https://doi.org/10.1016/j.fluid.2007.05.029,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1016/j.jct.2007.01.009,,,10.1016/j.jct.2007.01.009,"Effect of temperature on the volumetric properties of dilute aqueous solutions of 1,2-hexanediol, 1,5-hexanediol, 1,6-hexanediol, and 2,5-hexanediol",The Journal of Chemical Thermodynamics,2007-08,journal-article,Carmen M. Romero; Manuel S. Páez; Jean C. Arteaga; Mario A. Romero; Faustino Negrete,,https://doi.org/10.1016/j.jct.2007.01.009,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1021/acsami.0c22011.s001,,,10.1021/acsami.0c22011.s001,Topical Application of PeptideChondroitin Sulfate Nanoparticles Allows Efficient Photoprotection in Skin,,2021-01-08,component,,,https://doi.org/10.1021/acsami.0c22011.s001,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1159/000072067,,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,M.J. Choi; H.I. Maibach,"Topical DNA vaccines have been shown to elicit both broad humoral and cellular immune responses in vivo. The skin is an attractive site for the delivery of DNA antigens for DNA vaccination. However, due to skin’s barrier properties, the penetration of DNA and the applications of topical vaccination are limited. To improve permeability, chemical and physical approaches have been examined to decrease stratum corneum barrier properties. Topical vaccination has been achieved using topical application of naked DNA, DNA/liposomes or emulsion complex, liposomal cream, as well as physical methods such as stripping, electroporation, and micromechanical disruption methods. All methods resulted in a significant enhancement in humoral and cellular immune responses over naked DNA alone. To develop more cost-effective and needle-free vaccines, skin-targeted immunizations are required. This review focuses on the chemical and physical methods developed to enhance DNA delivery into skin.",https://doi.org/10.1159/000072067,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1159/000210938,,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,L. Lever; R. Marks,"There is laboratory and clinical evidence to suggest that retinoids have a potentially important place in the management of neoplastic and preneoplastic disorders of the epidermis. Topical administration avoids the side-effects of orally administered retinoids, but doubts remain over their efficacy. Evidence from clinical studies suggests that although topical retinoids have some effect in treating established skin cancers, alternative treatments are more effective. Topical retinoids appear more effective in the treatment of solar keratoses and epidermal dysplasia in photodamaged skin.",https://doi.org/10.1159/000210938,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1159/000211167,,,10.1159/000211167,Treatment of Photoaged Skin with Topical Tretinoin,Skin Pharmacology,2009-03-31,journal-article,Albert M. Kligman; James J. Leyden,"Once-daily application of tretinoin to photodamaged facial skin for 0-12 months results in substantial clinical and histologic improvement. As regards appearance, fine wrinkles become effaced, dyspigmentations fade, surface becomes smooth and develops a ‘rosy glow’. Histologically, atrophy and dysplasia of the epidermis are completely corrected. New collagen is laid down subepidermally along with the development of new small vessels (angiogenesis). Mesenchymal dermal cells become more numerous and larger. The sum of changes is toward more youthful skin.",https://doi.org/10.1159/000211167,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1201/9781420000641-8,,,10.1201/9781420000641-8,Skin Properties,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,,,https://doi.org/10.1201/9781420000641-8,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1201/9781420000641-9,,,10.1201/9781420000641-9,Skin Microbiology,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,,,https://doi.org/10.1201/9781420000641-9,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1201/b14168-10,,,10.1201/b14168-10,Topical Treatments for Benign Photodamage,Photodamaged Skin,2004-05-26,book-chapter,,,https://doi.org/10.1201/b14168-10,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1201/b17952-6,,,10.1201/b17952-6,Skin Properties,Topical Antimicrobials Testing and Evaluation,2014-12-20,book-chapter,,,https://doi.org/10.1201/b17952-6,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.1201/b17952-7,,,10.1201/b17952-7,Skin Microbiology,Topical Antimicrobials Testing and Evaluation,2014-12-20,book-chapter,,,https://doi.org/10.1201/b17952-7,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.21203/rs.3.rs-968293/v1,,,10.21203/rs.3.rs-968293/v1,Systemic and topical administration of spermidine accelerates skin wound healing,,2021-10-14,component,,,https://doi.org/10.21203/rs.3.rs-968293/v1,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.21236/ada432035,,,10.21236/ada432035,Reactive Topical Skin Protectant,,2004-06-01,report,Ann I. Grow,,https://doi.org/10.21236/ada432035,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.3109/9780203904015-21,,,10.3109/9780203904015-21,Methods for the Assessment of Topical Corticosteroid-Induced Skin Blanching,Topical Absorption of Dermatological Products,2002-01-02,book-chapter,,,https://doi.org/10.3109/9780203904015-21,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
